"activity" "subject" "measurement" "mean"
"WALKING_UPSTAIRS" 11 "freq.BodyGyro.mean.Z" -0.708842979272152
"WALKING_UPSTAIRS" 14 "freq.BodyGyro.mean.Z" -0.968502550759494
"LAYING" 20 "freq.BodyGyro.std.X" -0.676883051647436
"LAYING" 24 "freq.BodyGyro.std.X" -0.794063529133858
"LAYING" 27 "freq.BodyGyro.std.X" -0.758703337557047
"LAYING" 28 "freq.BodyGyro.std.X" -0.762030978010471
"LAYING" 29 "freq.BodyGyro.std.X" -0.752567831707849
"LAYING" 30 "freq.BodyGyro.std.X" -0.676801995680601
"SITTING" 12 "freq.BodyGyro.std.X" -0.707831066395522
"SITTING" 13 "freq.BodyGyro.std.X" -0.734657989051988
"SITTING" 17 "freq.BodyGyro.std.X" -0.737661758785625
"SITTING" 18 "freq.BodyGyro.std.X" -0.950392071666667
"SITTING" 19 "freq.BodyGyro.std.X" -0.666071315599889
"SITTING" 21 "freq.BodyGyro.std.X" -0.811026710110294
"SITTING" 22 "freq.BodyGyro.std.X" -0.758195876909091
"STANDING" 18 "freq.BodyGyro.std.X" -0.799760555973054
"STANDING" 20 "freq.BodyGyro.std.X" -0.726226342060606
"STANDING" 22 "freq.BodyGyro.std.X" -0.645407507130081
"STANDING" 23 "freq.BodyGyro.std.X" -0.779197054064516
"STANDING" 25 "freq.BodyGyro.std.X" -0.690398481943765
"STANDING" 26 "freq.BodyGyro.std.X" -0.78740310059949
"STANDING" 27 "freq.BodyGyro.std.X" -0.988087790769231
"WALKING" 1 "freq.BodyGyro.std.X" -0.708263420861671
"WALKING" 2 "freq.BodyGyro.std.X" -0.734588540182119
"WALKING" 3 "freq.BodyGyro.std.X" -0.719276622702346
"WALKING" 4 "freq.BodyGyro.std.X" -0.765931837365979
"WALKING" 5 "freq.BodyGyro.std.X" -0.73573857718543
"WALKING" 6 "freq.BodyGyro.std.X" -0.786180311132627
"WALKING_DOWNSTAIRS" 10 "freq.BodyGyro.std.X" -0.621040868816239
"WALKING_DOWNSTAIRS" 12 "freq.BodyGyro.std.X" -0.781057375053763
"WALKING_DOWNSTAIRS" 14 "freq.BodyGyro.std.X" -0.66393820870082
"WALKING_DOWNSTAIRS" 15 "freq.BodyGyro.std.X" -0.709336168176829
"WALKING_DOWNSTAIRS" 16 "freq.BodyGyro.std.X" -0.804991831502732
"WALKING_DOWNSTAIRS" 17 "freq.BodyGyro.std.X" -0.986027005208333
"WALKING_UPSTAIRS" 4 "freq.BodyGyro.std.X" -0.652062731170732
"WALKING_UPSTAIRS" 6 "freq.BodyGyro.std.X" -0.445412804202247
"WALKING_UPSTAIRS" 7 "freq.BodyGyro.std.X" -0.703883646896104
"WALKING_UPSTAIRS" 8 "freq.BodyGyro.std.X" -0.675275353078292
"WALKING_UPSTAIRS" 9 "freq.BodyGyro.std.X" -0.690689895534722
"WALKING_UPSTAIRS" 10 "freq.BodyGyro.std.X" -0.971946495
"WALKING_UPSTAIRS" 11 "freq.BodyGyro.std.X" -0.751758277167721
"WALKING_UPSTAIRS" 14 "freq.BodyGyro.std.X" -0.975138491898734
"LAYING" 20 "freq.BodyGyro.std.Y" -0.46709876350641
"LAYING" 24 "freq.BodyGyro.std.Y" -0.771969808976378
"LAYING" 27 "freq.BodyGyro.std.Y" -0.763234809362416
"LAYING" 28 "freq.BodyGyro.std.Y" -0.740819453429319
"LAYING" 29 "freq.BodyGyro.std.Y" -0.588857987485174
"LAYING" 30 "freq.BodyGyro.std.Y" -0.496310421449608
"SITTING" 12 "freq.BodyGyro.std.Y" -0.669622323059701
"SITTING" 13 "freq.BodyGyro.std.Y" -0.650623558847401
"SITTING" 17 "freq.BodyGyro.std.Y" -0.72779753184375
"SITTING" 18 "freq.BodyGyro.std.Y" -0.975029833666667
"SITTING" 19 "freq.BodyGyro.std.Y" -0.650105402347778
"SITTING" 21 "freq.BodyGyro.std.Y" -0.771388318823529
"SITTING" 22 "freq.BodyGyro.std.Y" -0.83351028510101
"STANDING" 18 "freq.BodyGyro.std.Y" -0.74032145739521
"STANDING" 20 "freq.BodyGyro.std.Y" -0.646762421016667
"STANDING" 22 "freq.BodyGyro.std.Y" -0.699201260894309
"STANDING" 23 "freq.BodyGyro.std.Y" -0.50785054741371
"STANDING" 25 "freq.BodyGyro.std.Y" -0.723584437530562
"STANDING" 26 "freq.BodyGyro.std.Y" -0.803635337372449
"STANDING" 27 "freq.BodyGyro.std.Y" -0.982843103974359
"WALKING" 1 "freq.BodyGyro.std.Y" -0.429825832648703
"WALKING" 2 "freq.BodyGyro.std.Y" -0.72716774102649
"WALKING" 3 "freq.BodyGyro.std.Y" -0.758505287214076
"WALKING" 4 "freq.BodyGyro.std.Y" -0.818105282886598
"WALKING" 5 "freq.BodyGyro.std.Y" -0.702290390960265
"WALKING" 6 "freq.BodyGyro.std.Y" -0.76410811809322
"WALKING_DOWNSTAIRS" 10 "freq.BodyGyro.std.Y" -0.460535897286325
"WALKING_DOWNSTAIRS" 12 "freq.BodyGyro.std.Y" -0.779444961236559
"WALKING_DOWNSTAIRS" 14 "freq.BodyGyro.std.Y" -0.15091173901873
"WALKING_DOWNSTAIRS" 15 "freq.BodyGyro.std.Y" -0.684504735744512
"WALKING_DOWNSTAIRS" 16 "freq.BodyGyro.std.Y" -0.809421448142077
"WALKING_DOWNSTAIRS" 17 "freq.BodyGyro.std.Y" -0.984919989375
"WALKING_UPSTAIRS" 4 "freq.BodyGyro.std.Y" -0.727336206422764
"WALKING_UPSTAIRS" 6 "freq.BodyGyro.std.Y" -0.28620515505618
"WALKING_UPSTAIRS" 7 "freq.BodyGyro.std.Y" -0.671161922837662
"WALKING_UPSTAIRS" 8 "freq.BodyGyro.std.Y" -0.573087292172598
"WALKING_UPSTAIRS" 9 "freq.BodyGyro.std.Y" -0.667203220760417
"WALKING_UPSTAIRS" 10 "freq.BodyGyro.std.Y" -0.977034021833333
"WALKING_UPSTAIRS" 11 "freq.BodyGyro.std.Y" -0.670892713066772
"WALKING_UPSTAIRS" 14 "freq.BodyGyro.std.Y" -0.96026162278481
"LAYING" 20 "freq.BodyGyro.std.Z" -0.522534472884615
"LAYING" 24 "freq.BodyGyro.std.Z" -0.735749934304462
"LAYING" 27 "freq.BodyGyro.std.Z" -0.623261741473154
"LAYING" 28 "freq.BodyGyro.std.Z" -0.700291282881152
"LAYING" 29 "freq.BodyGyro.std.Z" -0.749163172296512
"LAYING" 30 "freq.BodyGyro.std.Z" -0.620253390415144
"SITTING" 12 "freq.BodyGyro.std.Z" -0.748431752686567
"SITTING" 13 "freq.BodyGyro.std.Z" -0.685774481529052
"SITTING" 17 "freq.BodyGyro.std.Z" -0.708869113253125
"SITTING" 18 "freq.BodyGyro.std.Z" -0.964431652333333
"SITTING" 19 "freq.BodyGyro.std.Z" -0.694729075491667
"SITTING" 21 "freq.BodyGyro.std.Z" -0.728319304730637
"SITTING" 22 "freq.BodyGyro.std.Z" -0.749282657878788
"STANDING" 18 "freq.BodyGyro.std.Z" -0.748592744401198
"STANDING" 20 "freq.BodyGyro.std.Z" -0.616340393406566
"STANDING" 22 "freq.BodyGyro.std.Z" -0.596342575910569
"STANDING" 23 "freq.BodyGyro.std.Z" -0.644131036807258
"STANDING" 25 "freq.BodyGyro.std.Z" -0.771208929095355
"STANDING" 26 "freq.BodyGyro.std.Z" -0.735942384438775
"STANDING" 27 "freq.BodyGyro.std.Z" -0.979428019102564
"WALKING" 1 "freq.BodyGyro.std.Z" -0.650476162132565
"WALKING" 2 "freq.BodyGyro.std.Z" -0.683114494539735
"WALKING" 3 "freq.BodyGyro.std.Z" -0.751008875659824
"WALKING" 4 "freq.BodyGyro.std.Z" -0.778863649278351
"WALKING" 5 "freq.BodyGyro.std.Z" -0.669353687483444
"WALKING" 6 "freq.BodyGyro.std.Z" -0.770467456313559
"WALKING_DOWNSTAIRS" 10 "freq.BodyGyro.std.Z" -0.565036981154701
"WALKING_DOWNSTAIRS" 12 "freq.BodyGyro.std.Z" -0.679272873655914
"WALKING_DOWNSTAIRS" 14 "freq.BodyGyro.std.Z" -0.225729073181148
"WALKING_DOWNSTAIRS" 15 "freq.BodyGyro.std.Z" -0.751696527195122
"WALKING_DOWNSTAIRS" 16 "freq.BodyGyro.std.Z" -0.756993640724044
"WALKING_DOWNSTAIRS" 17 "freq.BodyGyro.std.Z" -0.986650575625
"WALKING_UPSTAIRS" 4 "freq.BodyGyro.std.Z" -0.748519078617886
"WALKING_UPSTAIRS" 6 "freq.BodyGyro.std.Z" -0.414621153179775
"WALKING_UPSTAIRS" 7 "freq.BodyGyro.std.Z" -0.698949518905844
"WALKING_UPSTAIRS" 8 "freq.BodyGyro.std.Z" -0.553968587869751
"WALKING_UPSTAIRS" 9 "freq.BodyGyro.std.Z" -0.619468634127778
"WALKING_UPSTAIRS" 10 "freq.BodyGyro.std.Z" -0.961499603833333
"WALKING_UPSTAIRS" 11 "freq.BodyGyro.std.Z" -0.75596062835443
"WALKING_UPSTAIRS" 14 "freq.BodyGyro.std.Z" -0.969622702911392
"LAYING" 20 "freq.BodyGyro.meanFreq.X" -0.129845704680769
"LAYING" 24 "freq.BodyGyro.meanFreq.X" -0.0501078590267979
"LAYING" 27 "freq.BodyGyro.meanFreq.X" -0.102116029167047
"LAYING" 28 "freq.BodyGyro.meanFreq.X" -0.151644339683717
"LAYING" 29 "freq.BodyGyro.meanFreq.X" 0.00201044246625
"LAYING" 30 "freq.BodyGyro.meanFreq.X" -0.231709876750131
"SITTING" 12 "freq.BodyGyro.meanFreq.X" -0.049418997688806
"SITTING" 13 "freq.BodyGyro.meanFreq.X" -0.112645469406422
"SITTING" 17 "freq.BodyGyro.meanFreq.X" -0.0794198509303437
"SITTING" 18 "freq.BodyGyro.meanFreq.X" -0.307039569766667
"SITTING" 19 "freq.BodyGyro.meanFreq.X" -0.0321842609068333
"SITTING" 21 "freq.BodyGyro.meanFreq.X" -0.089010657789951
"SITTING" 22 "freq.BodyGyro.meanFreq.X" -0.189229316364141
"STANDING" 18 "freq.BodyGyro.meanFreq.X" -0.0962211625121257
"STANDING" 20 "freq.BodyGyro.meanFreq.X" -0.171197488890051
"STANDING" 22 "freq.BodyGyro.meanFreq.X" -0.123747121876179
"STANDING" 23 "freq.BodyGyro.meanFreq.X" -0.0251692798377688
"STANDING" 25 "freq.BodyGyro.meanFreq.X" -0.207601176327873
"STANDING" 26 "freq.BodyGyro.meanFreq.X" -0.0167778610493112
"STANDING" 27 "freq.BodyGyro.meanFreq.X" -0.03968716295
"WALKING" 1 "freq.BodyGyro.meanFreq.X" -0.0320324102759078
"WALKING" 2 "freq.BodyGyro.meanFreq.X" -0.00576500648245033
"WALKING" 3 "freq.BodyGyro.meanFreq.X" -0.102568067670674
"WALKING" 4 "freq.BodyGyro.meanFreq.X" -0.145349222123196
"WALKING" 5 "freq.BodyGyro.meanFreq.X" -0.0381646986649007
"WALKING" 6 "freq.BodyGyro.meanFreq.X" -0.00638799606635593
"WALKING_DOWNSTAIRS" 10 "freq.BodyGyro.meanFreq.X" -0.0933071451660684
"WALKING_DOWNSTAIRS" 12 "freq.BodyGyro.meanFreq.X" -0.10951505243172
"WALKING_DOWNSTAIRS" 14 "freq.BodyGyro.meanFreq.X" -0.260353448080328
"WALKING_DOWNSTAIRS" 15 "freq.BodyGyro.meanFreq.X" -0.143256673841646
"WALKING_DOWNSTAIRS" 16 "freq.BodyGyro.meanFreq.X" -0.137899091231284
"WALKING_DOWNSTAIRS" 17 "freq.BodyGyro.meanFreq.X" -0.0923221393895833
"WALKING_UPSTAIRS" 4 "freq.BodyGyro.meanFreq.X" -0.0761993841779675
"WALKING_UPSTAIRS" 6 "freq.BodyGyro.meanFreq.X" 0.1225045045
"WALKING_UPSTAIRS" 7 "freq.BodyGyro.meanFreq.X" -0.134491772785779
"WALKING_UPSTAIRS" 8 "freq.BodyGyro.meanFreq.X" -0.117102793715658
"WALKING_UPSTAIRS" 9 "freq.BodyGyro.meanFreq.X" -0.205909254584222
"WALKING_UPSTAIRS" 10 "freq.BodyGyro.meanFreq.X" 0.0389539027333333
"WALKING_UPSTAIRS" 11 "freq.BodyGyro.meanFreq.X" -0.111874925112848
"WALKING_UPSTAIRS" 14 "freq.BodyGyro.meanFreq.X" -0.182619256862025
"LAYING" 20 "freq.BodyGyro.meanFreq.Y" -0.160848125435897
"LAYING" 24 "freq.BodyGyro.meanFreq.Y" -0.0975347609866142
"LAYING" 27 "freq.BodyGyro.meanFreq.Y" -0.0189862452485906
"LAYING" 28 "freq.BodyGyro.meanFreq.Y" -0.270613215077225
"LAYING" 29 "freq.BodyGyro.meanFreq.Y" -0.253940049719767
"LAYING" 30 "freq.BodyGyro.meanFreq.Y" -0.361122796402089
"SITTING" 12 "freq.BodyGyro.meanFreq.Y" -0.107386749104701
"SITTING" 13 "freq.BodyGyro.meanFreq.Y" -0.0806130190608563
"SITTING" 17 "freq.BodyGyro.meanFreq.Y" -0.109006734705156
"SITTING" 18 "freq.BodyGyro.meanFreq.Y" -0.375759986466667
"SITTING" 19 "freq.BodyGyro.meanFreq.Y" -0.19629760694
"SITTING" 21 "freq.BodyGyro.meanFreq.Y" -0.18645796643924
"SITTING" 22 "freq.BodyGyro.meanFreq.Y" -0.236699285483182
"STANDING" 18 "freq.BodyGyro.meanFreq.Y" -0.23377520243015
"STANDING" 20 "freq.BodyGyro.meanFreq.Y" -0.225985834516768
"STANDING" 22 "freq.BodyGyro.meanFreq.Y" -0.142857751796829
"STANDING" 23 "freq.BodyGyro.meanFreq.Y" -0.0592724696043011
"STANDING" 25 "freq.BodyGyro.meanFreq.Y" -0.349146931885306
"STANDING" 26 "freq.BodyGyro.meanFreq.Y" -0.0997774465610969
"STANDING" 27 "freq.BodyGyro.meanFreq.Y" -0.181307490739744
"WALKING" 1 "freq.BodyGyro.meanFreq.Y" -0.0901517235974063
"WALKING" 2 "freq.BodyGyro.meanFreq.Y" -0.0702155008665563
"WALKING" 3 "freq.BodyGyro.meanFreq.Y" -0.167675025582991
"WALKING" 4 "freq.BodyGyro.meanFreq.Y" -0.357592715106186
"WALKING" 5 "freq.BodyGyro.meanFreq.Y" -0.0720666007195695
"WALKING" 6 "freq.BodyGyro.meanFreq.Y" -0.0908297418220339
"WALKING_DOWNSTAIRS" 10 "freq.BodyGyro.meanFreq.Y" -0.129584765945726
"WALKING_DOWNSTAIRS" 12 "freq.BodyGyro.meanFreq.Y" -0.107254486672581
"WALKING_DOWNSTAIRS" 14 "freq.BodyGyro.meanFreq.Y" -0.35002956284918
"WALKING_DOWNSTAIRS" 15 "freq.BodyGyro.meanFreq.Y" -0.222137469043902
"WALKING_DOWNSTAIRS" 16 "freq.BodyGyro.meanFreq.Y" -0.158018408842896
"WALKING_DOWNSTAIRS" 17 "freq.BodyGyro.meanFreq.Y" -0.0919220529166667
"WALKING_UPSTAIRS" 4 "freq.BodyGyro.meanFreq.Y" -0.403312438185366
"WALKING_UPSTAIRS" 6 "freq.BodyGyro.meanFreq.Y" 0.0845962063707865
"WALKING_UPSTAIRS" 7 "freq.BodyGyro.meanFreq.Y" -0.103884514547565
"WALKING_UPSTAIRS" 8 "freq.BodyGyro.meanFreq.Y" -0.153879695796192
"WALKING_UPSTAIRS" 9 "freq.BodyGyro.meanFreq.Y" -0.240880440259861
"WALKING_UPSTAIRS" 10 "freq.BodyGyro.meanFreq.Y" 0.0734377932783333
"WALKING_UPSTAIRS" 11 "freq.BodyGyro.meanFreq.Y" -0.181778028186076
"WALKING_UPSTAIRS" 14 "freq.BodyGyro.meanFreq.Y" -0.331243230308861
"LAYING" 20 "freq.BodyGyro.meanFreq.Z" -0.0451471448155128
"LAYING" 24 "freq.BodyGyro.meanFreq.Z" -0.0556407394121785
"LAYING" 27 "freq.BodyGyro.meanFreq.Z" -0.0197633805593792
"LAYING" 28 "freq.BodyGyro.meanFreq.Z" -0.0896917400047906
"LAYING" 29 "freq.BodyGyro.meanFreq.Z" 0.0203516079320058
"LAYING" 30 "freq.BodyGyro.meanFreq.Z" -0.201705723987467
"SITTING" 12 "freq.BodyGyro.meanFreq.Z" -0.0124011894201493
"SITTING" 13 "freq.BodyGyro.meanFreq.Z" -0.00505036969339144
"SITTING" 17 "freq.BodyGyro.meanFreq.Z" -0.0471110402193125
"SITTING" 18 "freq.BodyGyro.meanFreq.Z" -0.229835580015667
"SITTING" 19 "freq.BodyGyro.meanFreq.Z" -0.0415013769106389
"SITTING" 21 "freq.BodyGyro.meanFreq.Z" -0.0228851873218137
"SITTING" 22 "freq.BodyGyro.meanFreq.Z" -0.0496800786486869
"STANDING" 18 "freq.BodyGyro.meanFreq.Z" -0.0764512199938024
"STANDING" 20 "freq.BodyGyro.meanFreq.Z" -0.211723505111616
"STANDING" 22 "freq.BodyGyro.meanFreq.Z" -0.0547695470686179
"STANDING" 23 "freq.BodyGyro.meanFreq.Z" -0.0229424899271505
"STANDING" 25 "freq.BodyGyro.meanFreq.Z" -0.135139739853178
"STANDING" 26 "freq.BodyGyro.meanFreq.Z" 0.00293652401732143
"STANDING" 27 "freq.BodyGyro.meanFreq.Z" 0.0413609363371795
"WALKING" 1 "freq.BodyGyro.meanFreq.Z" -0.0180063943472334
"WALKING" 2 "freq.BodyGyro.meanFreq.Z" 0.0513627291214901
"WALKING" 3 "freq.BodyGyro.meanFreq.Z" -0.0321862688221114
"WALKING" 4 "freq.BodyGyro.meanFreq.Z" -0.023592604357732
"WALKING" 5 "freq.BodyGyro.meanFreq.Z" 0.0744028987918874
"WALKING" 6 "freq.BodyGyro.meanFreq.Z" 0.0389196627572034
"WALKING_DOWNSTAIRS" 10 "freq.BodyGyro.meanFreq.Z" -0.0723224360760684
"WALKING_DOWNSTAIRS" 12 "freq.BodyGyro.meanFreq.Z" -0.102634655530645
"WALKING_DOWNSTAIRS" 14 "freq.BodyGyro.meanFreq.Z" -0.266167266894672
"WALKING_DOWNSTAIRS" 15 "freq.BodyGyro.meanFreq.Z" -0.0579760577340244
"WALKING_DOWNSTAIRS" 16 "freq.BodyGyro.meanFreq.Z" -0.0538946293731967
"WALKING_DOWNSTAIRS" 17 "freq.BodyGyro.meanFreq.Z" 0.0666974241166667
"WALKING_UPSTAIRS" 4 "freq.BodyGyro.meanFreq.Z" 0.0995517018569106
"WALKING_UPSTAIRS" 6 "freq.BodyGyro.meanFreq.Z" 0.265781058932584
"WALKING_UPSTAIRS" 7 "freq.BodyGyro.meanFreq.Z" -0.0863412384825
"WALKING_UPSTAIRS" 8 "freq.BodyGyro.meanFreq.Z" -0.0430258806635231
"WALKING_UPSTAIRS" 9 "freq.BodyGyro.meanFreq.Z" -0.196153280691528
"WALKING_UPSTAIRS" 10 "freq.BodyGyro.meanFreq.Z" 0.0366931660383333
"WALKING_UPSTAIRS" 11 "freq.BodyGyro.meanFreq.Z" -0.0810951668035443
"WALKING_UPSTAIRS" 14 "freq.BodyGyro.meanFreq.Z" -0.0480449907531646
"LAYING" 20 "freq.BodyAccMag.mean" -0.505493351425641
"LAYING" 24 "freq.BodyAccMag.mean" -0.650121872273806
"LAYING" 27 "freq.BodyAccMag.mean" -0.585787631892617
"LAYING" 28 "freq.BodyAccMag.mean" -0.628763247405236
"LAYING" 29 "freq.BodyAccMag.mean" -0.589294014734302
"LAYING" 30 "freq.BodyAccMag.mean" -0.600372067046214
"SITTING" 12 "freq.BodyAccMag.mean" -0.47792395599403
"SITTING" 13 "freq.BodyAccMag.mean" -0.589928108599083
"SITTING" 17 "freq.BodyAccMag.mean" -0.595908048050938
"SITTING" 18 "freq.BodyAccMag.mean" -0.97137329
"SITTING" 19 "freq.BodyAccMag.mean" -0.556404444967972
"SITTING" 21 "freq.BodyAccMag.mean" -0.658664719514706
"SITTING" 22 "freq.BodyAccMag.mean" -0.657999241032323
"STANDING" 18 "freq.BodyAccMag.mean" -0.673154380637725
"STANDING" 20 "freq.BodyAccMag.mean" -0.603443252690404
"STANDING" 22 "freq.BodyAccMag.mean" -0.439651188565854
"STANDING" 23 "freq.BodyAccMag.mean" -0.529029284118011
"STANDING" 25 "freq.BodyAccMag.mean" -0.69501971
"STANDING" 26 "freq.BodyAccMag.mean" -0.6317569828625
"STANDING" 27 "freq.BodyAccMag.mean" -0.978168563846154
"WALKING" 1 "freq.BodyAccMag.mean" -0.478448523354179
"WALKING" 2 "freq.BodyAccMag.mean" -0.514569861316887
"WALKING" 3 "freq.BodyAccMag.mean" -0.579076453758064
"WALKING" 4 "freq.BodyAccMag.mean" -0.668273665958763
"WALKING" 5 "freq.BodyAccMag.mean" -0.528503022745033
"WALKING" 6 "freq.BodyAccMag.mean" -0.631495453982373
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccMag.mean" -0.407807233704274
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccMag.mean" -0.617897670354839
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccMag.mean" -0.33954605254918
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccMag.mean" -0.562948391223628
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccMag.mean" -0.666962508246721
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccMag.mean" -0.981396533333333
"WALKING_UPSTAIRS" 4 "freq.BodyAccMag.mean" -0.497723469494309
"WALKING_UPSTAIRS" 6 "freq.BodyAccMag.mean" -0.0562800368966292
"WALKING_UPSTAIRS" 7 "freq.BodyAccMag.mean" -0.518323878824675
"WALKING_UPSTAIRS" 8 "freq.BodyAccMag.mean" -0.512106792856939
"WALKING_UPSTAIRS" 9 "freq.BodyAccMag.mean" -0.553186448295139
"WALKING_UPSTAIRS" 10 "freq.BodyAccMag.mean" -0.951348618666667
"WALKING_UPSTAIRS" 11 "freq.BodyAccMag.mean" -0.611528074359177
"WALKING_UPSTAIRS" 14 "freq.BodyAccMag.mean" -0.958267383037975
"LAYING" 20 "freq.BodyAccMag.std" -0.604222557220513
"LAYING" 24 "freq.BodyAccMag.std" -0.705928425819685
"LAYING" 27 "freq.BodyAccMag.std" -0.672092417700336
"LAYING" 28 "freq.BodyAccMag.std" -0.696993999667801
"LAYING" 29 "freq.BodyAccMag.std" -0.639314176054942
"LAYING" 30 "freq.BodyAccMag.std" -0.646522810920757
"SITTING" 12 "freq.BodyAccMag.std" -0.605529765076119
"SITTING" 13 "freq.BodyAccMag.std" -0.665344858593272
"SITTING" 17 "freq.BodyAccMag.std" -0.644502428118125
"SITTING" 18 "freq.BodyAccMag.std" -0.965101664666667
"SITTING" 19 "freq.BodyAccMag.std" -0.689860920113889
"SITTING" 21 "freq.BodyAccMag.std" -0.714345739215931
"SITTING" 22 "freq.BodyAccMag.std" -0.736639079823232
"STANDING" 18 "freq.BodyAccMag.std" -0.713137798532934
"STANDING" 20 "freq.BodyAccMag.std" -0.683038764726768
"STANDING" 22 "freq.BodyAccMag.std" -0.572895500055285
"STANDING" 23 "freq.BodyAccMag.std" -0.657048917971505
"STANDING" 25 "freq.BodyAccMag.std" -0.695367928718826
"STANDING" 26 "freq.BodyAccMag.std" -0.673917799546684
"STANDING" 27 "freq.BodyAccMag.std" -0.974775499230769
"WALKING" 1 "freq.BodyAccMag.std" -0.589710231217867
"WALKING" 2 "freq.BodyAccMag.std" -0.646662308457285
"WALKING" 3 "freq.BodyAccMag.std" -0.663079838985044
"WALKING" 4 "freq.BodyAccMag.std" -0.724979750463917
"WALKING" 5 "freq.BodyAccMag.std" -0.594259529756954
"WALKING" 6 "freq.BodyAccMag.std" -0.682816079716102
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccMag.std" -0.552739646816667
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccMag.std" -0.682955169813979
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccMag.std" -0.419458109257787
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccMag.std" -0.623655618198171
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccMag.std" -0.712680990765301
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccMag.std" -0.974433710625
"WALKING_UPSTAIRS" 4 "freq.BodyAccMag.std" -0.590882542479675
"WALKING_UPSTAIRS" 6 "freq.BodyAccMag.std" -0.274171341966292
"WALKING_UPSTAIRS" 7 "freq.BodyAccMag.std" -0.583819796092208
"WALKING_UPSTAIRS" 8 "freq.BodyAccMag.std" -0.651638076286121
"WALKING_UPSTAIRS" 9 "freq.BodyAccMag.std" -0.624456827182986
"WALKING_UPSTAIRS" 10 "freq.BodyAccMag.std" -0.946976321166667
"WALKING_UPSTAIRS" 11 "freq.BodyAccMag.std" -0.674470159009494
"WALKING_UPSTAIRS" 14 "freq.BodyAccMag.std" -0.946119101012658
"LAYING" 20 "freq.BodyAccMag.meanFreq" 0.0738546529198077
"LAYING" 24 "freq.BodyAccMag.meanFreq" 0.0236300571840945
"LAYING" 27 "freq.BodyAccMag.meanFreq" 0.176607223706242
"LAYING" 28 "freq.BodyAccMag.meanFreq" 0.0179948502780366
"LAYING" 29 "freq.BodyAccMag.meanFreq" 0.162765300930698
"LAYING" 30 "freq.BodyAccMag.meanFreq" -0.0301197123824804
"SITTING" 12 "freq.BodyAccMag.meanFreq" 0.120904002453955
"SITTING" 13 "freq.BodyAccMag.meanFreq" 0.0849475684648318
"SITTING" 17 "freq.BodyAccMag.meanFreq" 0.0192196091749063
"SITTING" 18 "freq.BodyAccMag.meanFreq" -0.04220509081
"SITTING" 19 "freq.BodyAccMag.meanFreq" 0.115775170635767
"SITTING" 21 "freq.BodyAccMag.meanFreq" 0.0846512609471814
"SITTING" 22 "freq.BodyAccMag.meanFreq" 0.114660387515515
"STANDING" 18 "freq.BodyAccMag.meanFreq" 0.103081327570659
"STANDING" 20 "freq.BodyAccMag.meanFreq" 0.0499649593454545
"STANDING" 22 "freq.BodyAccMag.meanFreq" 0.0849529148276423
"STANDING" 23 "freq.BodyAccMag.meanFreq" 0.11533518491586
"STANDING" 25 "freq.BodyAccMag.meanFreq" -0.0426423613907335
"STANDING" 26 "freq.BodyAccMag.meanFreq" 0.0883286687093878
"STANDING" 27 "freq.BodyAccMag.meanFreq" 0.249754052126923
"WALKING" 1 "freq.BodyAccMag.meanFreq" 0.142062162506138
"WALKING" 2 "freq.BodyAccMag.meanFreq" 0.192199738218212
"WALKING" 3 "freq.BodyAccMag.meanFreq" 0.0770665587562757
"WALKING" 4 "freq.BodyAccMag.meanFreq" 0.0691602833970103
"WALKING" 5 "freq.BodyAccMag.meanFreq" 0.0781455594845364
"WALKING" 6 "freq.BodyAccMag.meanFreq" 0.0867856673349576
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccMag.meanFreq" 0.151585663446154
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccMag.meanFreq" 0.0429490008070699
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccMag.meanFreq" -0.0681966962434016
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccMag.meanFreq" 0.0614279187379573
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccMag.meanFreq" 0.0558668214710383
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccMag.meanFreq" 0.144284652020833
"WALKING_UPSTAIRS" 4 "freq.BodyAccMag.meanFreq" 0.139269821727642
"WALKING_UPSTAIRS" 6 "freq.BodyAccMag.meanFreq" 0.143609598123595
"WALKING_UPSTAIRS" 7 "freq.BodyAccMag.meanFreq" -0.0106873745212792
"WALKING_UPSTAIRS" 8 "freq.BodyAccMag.meanFreq" 0.146541439681957
"WALKING_UPSTAIRS" 9 "freq.BodyAccMag.meanFreq" -0.00358269125034722
"WALKING_UPSTAIRS" 10 "freq.BodyAccMag.meanFreq" 0.257758402675
"WALKING_UPSTAIRS" 11 "freq.BodyAccMag.meanFreq" 0.12725035020425
